slack	requirement	datapath_delay	logic_levels	startpoint	endpoint	endpoint_pin_type	start_clock	end_clock	start_slr	end_slr
-0.172	3.332	3.114	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera/pclk_snapshot_video_reg[888]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.114	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera/pclk_snapshot_video_reg[890]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.114	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera/pclk_snapshot_video_reg[921]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.114	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera/pclk_snapshot_video_reg[972]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.114	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera/pclk_snapshot_video_reg[991]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.167	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_x_min_reg[8][8]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.167	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_y_max_reg[12][2]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.167	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_y_max_reg[13][3]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	2.974	5	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/xbar/inst/gen_samd.crossbar_samd/gen_master_slots[0].gen_mi_write.wdata_mux_w/gen_wmux.wmux_aw_fifo/storage_data1_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_WRITE.gen_non_fifo_w_upsizer.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[2].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[19]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	2.974	5	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/xbar/inst/gen_samd.crossbar_samd/gen_master_slots[0].gen_mi_write.wdata_mux_w/gen_wmux.wmux_aw_fifo/storage_data1_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_WRITE.gen_non_fifo_w_upsizer.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[2].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[22]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	2.974	5	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/xbar/inst/gen_samd.crossbar_samd/gen_master_slots[0].gen_mi_write.wdata_mux_w/gen_wmux.wmux_aw_fifo/storage_data1_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_WRITE.gen_non_fifo_w_upsizer.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[2].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[23]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.164	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/unexpected_sof_count_reg[28]/R	R	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.164	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/unexpected_sof_count_reg[29]/R	R	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.164	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/unexpected_sof_count_reg[30]/R	R	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.164	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/unexpected_sof_count_reg[31]/R	R	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.237	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_fwft.empty_fwft_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/padded_beat_count_reg[16]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.237	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_fwft.empty_fwft_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/padded_beat_count_reg[17]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.237	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_fwft.empty_fwft_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/padded_beat_count_reg[18]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.237	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_fwft.empty_fwft_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[4].u_camera_stream/padded_beat_count_reg[19]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.143	5	u_ddr_memory/u_video_framebuffer/u_manager/ai_held_mask_reg[12]/C	u_ddr_memory/u_video_framebuffer/u_manager/active_slot_bases_reg[11][0][27]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.072	2	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/xbar/inst/gen_samd.crossbar_samd/gen_master_slots[0].gen_mi_write.wdata_mux_w/gen_wmux.wmux_aw_fifo/storage_data1_reg[0]/C	u_ddr_memory/u_ddr_bd/design_1_i/m00_full_regslice/inst/w.w_pipe/m_payload_i_reg[48]/D	D	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.107	5	u_ddr_memory/u_video_framebuffer/u_preprocess_config_cdc/syncstages_ff_reg[1][13]/C	u_ddr_memory/u_video_framebuffer/u_batch_preprocess/snapshot_addrs_q_reg[118]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.107	5	u_ddr_memory/u_video_framebuffer/u_preprocess_config_cdc/syncstages_ff_reg[1][13]/C	u_ddr_memory/u_video_framebuffer/u_batch_preprocess/snapshot_addrs_q_reg[22]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.107	5	u_ddr_memory/u_video_framebuffer/u_preprocess_config_cdc/syncstages_ff_reg[1][13]/C	u_ddr_memory/u_video_framebuffer/u_batch_preprocess/snapshot_addrs_q_reg[278]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.107	5	u_ddr_memory/u_video_framebuffer/u_preprocess_config_cdc/syncstages_ff_reg[1][13]/C	u_ddr_memory/u_video_framebuffer/u_batch_preprocess/snapshot_addrs_q_reg[438]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.107	5	u_ddr_memory/u_video_framebuffer/u_preprocess_config_cdc/syncstages_ff_reg[1][13]/C	u_ddr_memory/u_video_framebuffer/u_batch_preprocess/snapshot_addrs_q_reg[86]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.017	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[140]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.018	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[141]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.017	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[300]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.018	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[301]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.017	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[374]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.018	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[375]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.017	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[44]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.018	6	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.read_data_inst/USE_RTL_LENGTH.length_counter_q_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.gen_non_fifo_r_upsizer.mi_register_slice_inst/r.r_pipe/m_payload_i_reg[45]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.399	1	u_ddr_memory/ddr_reset_sync_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_manager/g_snapshot_payload_write[14].ai_snapshot_addrs_reg[468]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.144	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera/pclk_snapshot_video_reg[696]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.144	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera/pclk_snapshot_video_reg[788]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.144	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera/pclk_snapshot_video_reg[799]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	3.144	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera/pclk_snapshot_video_reg[826]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-0.172	3.332	2.909	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/no_data_count_reg[11]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-0.172	3.332	2.909	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/no_data_count_reg[18]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-0.172	3.332	2.909	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/no_data_count_reg[21]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-0.172	3.332	2.696	2	u_ddr_memory/u_ddr_bd/design_1_i/m00_full_regslice/inst/w.w_pipe/m_payload_i_reg[438]/C	u_ddr_memory/u_ddr_bd/design_1_i/ddr4_0/inst/u_ddr4_mem_intfc/u_ddr_ui/u_ddr_ui_wr_data/wr_buffer_ram[73].RAM32M0/RAMC/I	I	mmcm_clkout0	mmcm_clkout0	SLR1	SLR0
-0.172	3.332	2.690	2	u_ddr_memory/u_ddr_bd/design_1_i/m00_full_regslice/inst/w.w_pipe/m_payload_i_reg[332]/C	u_ddr_memory/u_ddr_bd/design_1_i/ddr4_0/inst/u_ddr4_mem_intfc/u_ddr_ui/u_ddr_ui_wr_data/wr_buffer_ram[55].RAM32M0/RAMB/I	I	mmcm_clkout0	mmcm_clkout0	SLR1	SLR0
-0.172	3.332	3.384	1	u_ddr_memory/ddr_reset_sync_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_manager/g_snapshot_payload_write[2].ai_snapshot_addrs_reg[74]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	2.946	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_fwft.rdpp1_inst/count_value_i_reg[0]/D	D	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-0.172	3.332	3.065	3	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[5].u_fifo/u_fifo/xpm_fifo_base_inst/gen_pntr_flags_cc.ngen_full_rst_val.ram_full_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[0]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.333	10	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/u_pclk_recovery/expected_phase_fp_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/u_pclk_recovery/last_loss_reason_reg[2]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.172	3.332	3.333	10	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/u_pclk_recovery/expected_phase_fp_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/u_pclk_recovery/last_loss_reason_reg[3]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.645	6	u_camera_hdmi/u_hdmi/u_rx/u_rx_axis_reg_slice/inst/axisc_register_slice_0/gen_AB_reg_slice.payload_b_reg[49]/C	u_camera_hdmi/u_hdmi/u_rx/u_spatial_demux/g_outputs[0].stage_data_reg[23]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.645	6	u_camera_hdmi/u_hdmi/u_rx/u_rx_axis_reg_slice/inst/axisc_register_slice_0/gen_AB_reg_slice.payload_b_reg[49]/C	u_camera_hdmi/u_hdmi/u_rx/u_spatial_demux/g_outputs[0].stage_data_reg[31]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.645	6	u_camera_hdmi/u_hdmi/u_rx/u_rx_axis_reg_slice/inst/axisc_register_slice_0/gen_AB_reg_slice.payload_b_reg[49]/C	u_camera_hdmi/u_hdmi/u_rx/u_spatial_demux/g_outputs[0].stage_data_reg[41]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.160	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_y_max_reg[51][0]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.160	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_y_max_reg[53][4]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.160	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_y_max_reg[55][4]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.160	10	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/width_latched_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_reader/u_detection_overlay/active_y_max_reg[55][7]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.130	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/out_valid_reg/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/u_fifo/xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_1/WEA[0]	WEA[0]	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	2.913	4	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s01_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_READ.read_addr_inst/GEN_CMD_QUEUE.cmd_queue/USE_FF_OUT.USE_RTL_OUTPUT_PIPELINE.M_VALID_Q_reg/C	u_ddr_memory/u_video_framebuffer/u_reader/u_full_reader/u_read_fifo/xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_21/WEA[0]	WEA[0]	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.038	4	u_ddr_memory/u_ddr_bd/design_1_i/m00_full_regslice/inst/aw.aw_pipe/m_valid_i_reg/C	u_ddr_memory/u_ddr_bd/design_1_i/ddr4_0/inst/u_ddr_axi/axi_ar_channel_0/axi_mc_cmd_translator_0/axi_mc_incr_cmd_0/axlen_cnt_reg[0]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR0	SLR0
-0.171	3.332	3.039	4	u_ddr_memory/u_ddr_bd/design_1_i/m00_full_regslice/inst/aw.aw_pipe/m_valid_i_reg/C	u_ddr_memory/u_ddr_bd/design_1_i/ddr4_0/inst/u_ddr_axi/axi_ar_channel_0/axi_mc_cmd_translator_0/axi_mc_incr_cmd_0/axlen_cnt_reg[4]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR0	SLR0
-0.171	3.332	2.704	1	u_ddr_memory/u_ddr_bd/design_1_i/m00_full_regslice/inst/w.w_pipe/m_payload_i_reg[541]/C	u_ddr_memory/u_ddr_bd/design_1_i/ddr4_0/inst/u_ddr4_mem_intfc/u_ddr_ui/u_ddr_ui_wr_data/app_wdf_mask_r1_reg[29]/D	D	mmcm_clkout0	mmcm_clkout0	SLR1	SLR0
-0.171	3.332	3.252	6	u_ddr_memory/u_video_framebuffer/u_manager/ai_held_mask_reg[12]/C	u_ddr_memory/u_video_framebuffer/u_manager/channel_frame_id_reg[6][10]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.252	6	u_ddr_memory/u_video_framebuffer/u_manager/ai_held_mask_reg[12]/C	u_ddr_memory/u_video_framebuffer/u_manager/channel_frame_id_reg[6][11]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.252	6	u_ddr_memory/u_video_framebuffer/u_manager/ai_held_mask_reg[12]/C	u_ddr_memory/u_video_framebuffer/u_manager/channel_frame_id_reg[6][8]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.252	6	u_ddr_memory/u_video_framebuffer/u_manager/ai_held_mask_reg[12]/C	u_ddr_memory/u_video_framebuffer/u_manager/channel_frame_id_reg[6][9]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.399	1	u_ddr_memory/ddr_reset_sync_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_manager/g_snapshot_payload_write[14].ai_snapshot_addrs_reg[469]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	2.965	5	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/xbar/inst/gen_samd.crossbar_samd/gen_master_slots[0].gen_mi_write.wdata_mux_w/gen_wmux.wmux_aw_fifo/storage_data1_reg[1]/C	u_ddr_memory/u_ddr_bd/design_1_i/axi_interconnect_0/s02_couplers/auto_us/inst/gen_upsizer.gen_full_upsizer.axi_upsizer_inst/USE_WRITE.gen_non_fifo_w_upsizer.write_data_inst/WORD_LANE[1].USE_ALWAYS_PACKER.BYTE_LANE[8].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[324]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.383	1	u_ddr_memory/ddr_reset_sync_reg[2]/C	u_ddr_memory/u_video_framebuffer/u_manager/g_snapshot_payload_write[2].ai_snapshot_addrs_reg[73]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.065	3	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[5].u_fifo/u_fifo/xpm_fifo_base_inst/gen_pntr_flags_cc.ngen_full_rst_val.ram_full_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[1]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.247	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/pclk_snapshot_video_reg[662]/R	R	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.247	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/pclk_snapshot_video_reg[694]/R	R	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-0.171	3.332	3.332	10	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/u_pclk_recovery/expected_phase_fp_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera/u_pclk_recovery/last_loss_reason_reg[0]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
